Nombre de Imagen,Clase Predicha,Confianza (%),Respuesta Cruda (ESP32)
aphid.84.jpg,healthy,62.35,Resultado: healthy Datos: aphid: 2 healthy: 31 
aphid.85.jpg,healthy,63.14,Resultado: healthy Datos: aphid: 4 healthy: 33 
aphid.86.jpg,aphid,63.14,Resultado: aphid Datos: aphid: 33 healthy: 5 
aphid.87.jpg,aphid,75.29,Resultado: aphid Datos: aphid: 64 healthy: -45 
aphid.88.jpg,healthy,71.37,Resultado: healthy Datos: aphid: -14 healthy: 54 
aphid.89.jpg,healthy,56.47,Resultado: healthy Datos: aphid: 15 healthy: 16 
aphid.90.jpg,healthy,58.82,Resultado: healthy Datos: aphid: 11 healthy: 22 
aphid.91.jpg,aphid,80.78,Resultado: aphid Datos: aphid: 78 healthy: -50 
aphid.92.jpg,healthy,65.88,Resultado: healthy Datos: aphid: -5 healthy: 40 
aphid.93.jpg,aphid,69.02,Resultado: aphid Datos: aphid: 48 healthy: -19 
aphid.94.jpg,healthy,75.29,Resultado: healthy Datos: aphid: -16 healthy: 64 
aphid.95.jpg,aphid,61.18,Resultado: aphid Datos: aphid: 28 healthy: 8 
aphid.96.jpg,aphid,59.22,Resultado: aphid Datos: aphid: 23 healthy: 17 
aphid.97.jpg,healthy,64.31,Resultado: healthy Datos: aphid: 8 healthy: 36 
aphid.98.jpg,healthy,63.53,Resultado: healthy Datos: aphid: 0 healthy: 34 
aphid.99.jpg,healthy,59.61,Resultado: healthy Datos: aphid: 17 healthy: 24 
healthy.100.jpg,healthy,69.02,Resultado: healthy Datos: aphid: -11 healthy: 48 
healthy.101.jpg,healthy,60.78,Resultado: healthy Datos: aphid: 7 healthy: 27 
healthy.35.jpg,healthy,64.31,Resultado: healthy Datos: aphid: 1 healthy: 36 
healthy.36.jpg,healthy,61.96,Resultado: healthy Datos: aphid: -1 healthy: 30 
healthy.37.jpg,aphid,58.82,Resultado: aphid Datos: aphid: 22 healthy: 11 
healthy.38.jpg,aphid,59.61,Resultado: aphid Datos: aphid: 24 healthy: 2 
healthy.39.jpg,aphid,80.78,Resultado: aphid Datos: aphid: 78 healthy: -60 
healthy.40.jpg,healthy,69.41,Resultado: healthy Datos: aphid: -9 healthy: 49 
healthy.41.jpg,healthy,78.43,Resultado: healthy Datos: aphid: -33 healthy: 72 
healthy.42.jpg,healthy,69.8,Resultado: healthy Datos: aphid: -6 healthy: 50 
healthy.43.jpg,aphid,61.57,Resultado: aphid Datos: aphid: 29 healthy: 1 
healthy.44.jpg,aphid,60.0,Resultado: aphid Datos: aphid: 25 healthy: 9 
healthy.45.jpg,healthy,62.35,Resultado: healthy Datos: aphid: 7 healthy: 31 
healthy.46.jpg,healthy,73.73,Resultado: healthy Datos: aphid: -16 healthy: 60 
healthy.47.jpg,healthy,82.75,Resultado: healthy Datos: aphid: -39 healthy: 83 
healthy.48.jpg,aphid,59.22,Resultado: aphid Datos: aphid: 23 healthy: 8 
healthy.49.jpg,healthy,72.94,Resultado: healthy Datos: aphid: -19 healthy: 58 
healthy.50.jpg,aphid,56.86,Resultado: aphid Datos: aphid: 17 healthy: 16 
healthy.52.jpg,healthy,66.27,Resultado: healthy Datos: aphid: 2 healthy: 41 
healthy.53.jpg,aphid,60.39,Resultado: aphid Datos: aphid: 26 healthy: 9 
healthy.54.jpg,aphid,58.82,Resultado: aphid Datos: aphid: 22 healthy: 14 
healthy.55.jpg,aphid,59.61,Resultado: aphid Datos: aphid: 24 healthy: 12 
healthy.56.jpg,healthy,61.18,Resultado: healthy Datos: aphid: 3 healthy: 28 
healthy.57.jpg,aphid,57.65,Resultado: aphid Datos: aphid: 19 healthy: 8 
healthy.58.jpg,healthy,75.69,Resultado: healthy Datos: aphid: -25 healthy: 65 
healthy.59.jpg,healthy,65.88,Resultado: healthy Datos: aphid: -5 healthy: 40 
healthy.60.jpg,aphid,86.27,Resultado: aphid Datos: aphid: 92 healthy: -58 
healthy.61.jpg,aphid,82.75,Resultado: aphid Datos: aphid: 83 healthy: -46 
healthy.62.jpg,aphid,61.18,Resultado: aphid Datos: aphid: 28 healthy: 2 
healthy.63.jpg,aphid,64.71,Resultado: aphid Datos: aphid: 37 healthy: 4 
healthy.64.jpg,aphid,60.39,Resultado: aphid Datos: aphid: 26 healthy: 10 
healthy.65.jpg,healthy,63.53,Resultado: healthy Datos: aphid: 4 healthy: 34 
healthy.66.jpg,aphid,63.14,Resultado: aphid Datos: aphid: 33 healthy: -2 
healthy.67.jpg,healthy,67.45,Resultado: healthy Datos: aphid: -7 healthy: 44 
healthy.68.jpg,aphid,58.04,Resultado: aphid Datos: aphid: 20 healthy: 20 
healthy.69.jpg,healthy,67.45,Resultado: healthy Datos: aphid: -1 healthy: 44 
healthy.70.jpg,healthy,68.63,Resultado: healthy Datos: aphid: -10 healthy: 47 
healthy.71.jpg,aphid,61.18,Resultado: aphid Datos: aphid: 28 healthy: -1 
healthy.72.jpg,healthy,69.02,Resultado: healthy Datos: aphid: -11 healthy: 48 
healthy.73.jpg,healthy,66.67,Resultado: healthy Datos: aphid: -9 healthy: 42 
healthy.74.jpg,aphid,65.88,Resultado: aphid Datos: aphid: 40 healthy: -15 
healthy.75.jpg,aphid,59.22,Resultado: aphid Datos: aphid: 23 healthy: 12 
healthy.76.jpg,aphid,60.0,Resultado: aphid Datos: aphid: 25 healthy: 8 
healthy.77.jpg,healthy,62.75,Resultado: healthy Datos: aphid: 7 healthy: 32 
healthy.78.jpg,aphid,88.24,Resultado: aphid Datos: aphid: 97 healthy: -80 
healthy.79.jpg,healthy,63.14,Resultado: healthy Datos: aphid: 7 healthy: 33 
healthy.80.jpg,healthy,78.82,Resultado: healthy Datos: aphid: -34 healthy: 73 
healthy.81.jpg,healthy,61.18,Resultado: healthy Datos: aphid: 1 healthy: 28 
healthy.82.jpg,healthy,73.33,Resultado: healthy Datos: aphid: -18 healthy: 59 
healthy.83.jpg,healthy,65.49,Resultado: healthy Datos: aphid: -2 healthy: 39 
healthy.84.jpg,healthy,65.49,Resultado: healthy Datos: aphid: -2 healthy: 39 
healthy.85.jpg,aphid,61.57,Resultado: aphid Datos: aphid: 29 healthy: -1 
healthy.86.jpg,aphid,60.39,Resultado: aphid Datos: aphid: 26 healthy: 10 
healthy.87.jpg,healthy,74.51,Resultado: healthy Datos: aphid: -27 healthy: 62 
healthy.88.jpg,healthy,63.53,Resultado: healthy Datos: aphid: 2 healthy: 34 
healthy.89.jpg,aphid,65.1,Resultado: aphid Datos: aphid: 38 healthy: -13 
healthy.90.jpg,healthy,67.45,Resultado: healthy Datos: aphid: -4 healthy: 44 
healthy.91.jpg,aphid,63.92,Resultado: aphid Datos: aphid: 35 healthy: -6 
healthy.92.jpg,healthy,58.04,Resultado: healthy Datos: aphid: 11 healthy: 20 
healthy.93.jpg,aphid,74.9,Resultado: aphid Datos: aphid: 63 healthy: -45 
healthy.94.jpg,aphid,74.9,Resultado: aphid Datos: aphid: 63 healthy: -43 
healthy.95.jpg,healthy,56.47,Resultado: healthy Datos: aphid: 14 healthy: 16 
healthy.96.jpg,aphid,75.29,Resultado: aphid Datos: aphid: 64 healthy: -42 
healthy.97.jpg,healthy,63.92,Resultado: healthy Datos: aphid: 4 healthy: 35 
healthy.98.jpg,healthy,56.08,Resultado: healthy Datos: aphid: 12 healthy: 15 
healthy.99.jpg,aphid,56.86,Resultado: aphid Datos: aphid: 17 healthy: 14 

--- RESUMEN FINAL ---,,,
Total de Imágenes,133,,
Promedio Confianza General,66.54%,,
Total detectado como 'healthy',66,,
Total detectado como 'aphid',67,,
