Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
healthy.36.jpg,healthy,healthy,SÍ,50.59,4485
healthy.37.jpg,healthy,healthy,SÍ,50.98,4484
healthy.38.jpg,healthy,healthy,SÍ,50.59,4484
healthy.39.jpg,healthy,healthy,SÍ,50.98,4484
healthy.40.jpg,healthy,healthy,SÍ,50.98,4484
healthy.41.jpg,healthy,healthy,SÍ,49.41,4483
healthy.42.jpg,healthy,healthy,SÍ,50.2,4485
healthy.43.jpg,healthy,healthy,SÍ,51.37,4485
healthy.44.jpg,healthy,healthy,SÍ,52.16,4485
healthy.45.jpg,healthy,aphid,NO,50.59,4483
healthy.46.jpg,healthy,healthy,SÍ,49.8,4483
healthy.47.jpg,healthy,healthy,SÍ,50.2,4484
healthy.48.jpg,healthy,healthy,SÍ,53.33,4483
healthy.49.jpg,healthy,healthy,SÍ,52.16,4484
healthy.50.jpg,healthy,healthy,SÍ,51.76,4484
healthy.52.jpg,healthy,healthy,SÍ,52.94,4484
healthy.53.jpg,healthy,healthy,SÍ,50.98,4483
healthy.54.jpg,healthy,healthy,SÍ,52.55,4484
healthy.55.jpg,healthy,healthy,SÍ,52.16,4484
healthy.56.jpg,healthy,healthy,SÍ,51.76,4485
healthy.57.jpg,healthy,aphid,NO,51.76,4485
healthy.58.jpg,healthy,healthy,SÍ,51.76,4486
healthy.59.jpg,healthy,healthy,SÍ,50.2,4486
healthy.60.jpg,healthy,aphid,NO,54.9,4484
healthy.61.jpg,healthy,aphid,NO,58.82,4484
healthy.62.jpg,healthy,aphid,NO,52.16,4484
healthy.63.jpg,healthy,aphid,NO,54.9,4484
healthy.64.jpg,healthy,aphid,NO,50.59,4484
healthy.65.jpg,healthy,aphid,NO,49.8,4483
healthy.66.jpg,healthy,healthy,SÍ,51.76,4485
healthy.67.jpg,healthy,healthy,SÍ,53.73,4483
healthy.68.jpg,healthy,healthy,SÍ,51.76,4484
healthy.69.jpg,healthy,healthy,SÍ,52.55,4484
healthy.70.jpg,healthy,aphid,NO,49.8,4485
healthy.71.jpg,healthy,aphid,NO,49.02,4483
healthy.72.jpg,healthy,healthy,SÍ,50.98,4483
healthy.73.jpg,healthy,healthy,SÍ,50.2,4483
healthy.74.jpg,healthy,aphid,NO,51.37,4484
healthy.75.jpg,healthy,healthy,SÍ,52.55,4483
healthy.76.jpg,healthy,healthy,SÍ,51.76,4485
healthy.77.jpg,healthy,healthy,SÍ,51.76,4484
healthy.78.jpg,healthy,aphid,NO,54.12,4484
healthy.79.jpg,healthy,healthy,SÍ,51.76,4483
healthy.80.jpg,healthy,healthy,SÍ,51.37,4484
healthy.81.jpg,healthy,aphid,NO,50.2,4484
healthy.82.jpg,healthy,healthy,SÍ,51.37,4483
healthy.83.jpg,healthy,healthy,SÍ,51.76,4484
healthy.84.jpg,healthy,healthy,SÍ,49.41,4485
healthy.85.jpg,healthy,aphid,NO,49.8,4485
healthy.86.jpg,healthy,healthy,SÍ,49.8,4486
healthy.87.jpg,healthy,aphid,NO,50.59,4485
healthy.88.jpg,healthy,healthy,SÍ,51.37,4485
healthy.89.jpg,healthy,healthy,SÍ,50.59,4484
healthy.90.jpg,healthy,aphid,NO,51.76,4484
healthy.91.jpg,healthy,healthy,SÍ,51.37,4484
healthy.92.jpg,healthy,aphid,NO,49.8,4484
healthy.93.jpg,healthy,aphid,NO,50.59,4484
healthy.94.jpg,healthy,aphid,NO,50.98,4484
healthy.95.jpg,healthy,aphid,NO,49.8,4484
healthy.96.jpg,healthy,aphid,NO,50.2,4485
healthy.97.jpg,healthy,healthy,SÍ,51.76,4483
healthy.98.jpg,healthy,healthy,SÍ,50.59,4484
healthy.99.jpg,healthy,aphid,NO,51.37,4483

RESUMEN,,,,,,
Accuracy Global,57.14%,,,,,
Acc Aphid,49.25%,,,,,
Acc Healthy,65.15%,,,,,
