Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
aphid.89.jpg,aphid,aphid,SÍ,52.55,4481
aphid.90.jpg,aphid,aphid,SÍ,58.82,4480
aphid.91.jpg,aphid,aphid,SÍ,57.65,4482
aphid.92.jpg,aphid,aphid,SÍ,54.12,4482
aphid.93.jpg,aphid,aphid,SÍ,53.33,4484
aphid.94.jpg,aphid,healthy,NO,66.67,4482
aphid.95.jpg,aphid,healthy,NO,54.9,4483
aphid.96.jpg,aphid,aphid,SÍ,55.69,4484
aphid.97.jpg,aphid,aphid,SÍ,57.25,4482
aphid.98.jpg,aphid,healthy,NO,66.67,4484
aphid.99.jpg,aphid,aphid,SÍ,54.51,4481
healthy.100.jpg,healthy,healthy,SÍ,63.53,4483
healthy.101.jpg,healthy,healthy,SÍ,63.53,4483
healthy.35.jpg,healthy,aphid,NO,64.31,4481
healthy.36.jpg,healthy,healthy,SÍ,57.25,4482
healthy.37.jpg,healthy,aphid,NO,58.04,4482
healthy.38.jpg,healthy,aphid,NO,53.73,4481
healthy.39.jpg,healthy,healthy,SÍ,59.61,4481
healthy.40.jpg,healthy,healthy,SÍ,51.76,4483
healthy.41.jpg,healthy,healthy,SÍ,58.43,4481
healthy.42.jpg,healthy,healthy,SÍ,62.75,4483
healthy.43.jpg,healthy,healthy,SÍ,61.18,4482
healthy.44.jpg,healthy,healthy,SÍ,63.92,4483
healthy.45.jpg,healthy,aphid,NO,53.33,4484
healthy.46.jpg,healthy,healthy,SÍ,61.18,4482
healthy.47.jpg,healthy,healthy,SÍ,64.71,4483
healthy.48.jpg,healthy,healthy,SÍ,59.61,4484
healthy.49.jpg,healthy,healthy,SÍ,56.86,4482
healthy.50.jpg,healthy,healthy,SÍ,69.02,4483
healthy.52.jpg,healthy,healthy,SÍ,69.02,4482
healthy.53.jpg,healthy,healthy,SÍ,60.39,4483
healthy.54.jpg,healthy,healthy,SÍ,69.8,4482
healthy.55.jpg,healthy,healthy,SÍ,65.88,4484
healthy.56.jpg,healthy,healthy,SÍ,70.59,4483
healthy.57.jpg,healthy,aphid,NO,54.9,4482
healthy.58.jpg,healthy,aphid,NO,61.96,4483
healthy.59.jpg,healthy,aphid,NO,58.82,4484
healthy.60.jpg,healthy,healthy,SÍ,62.35,4482
healthy.61.jpg,healthy,aphid,NO,80.0,4482
healthy.62.jpg,healthy,healthy,SÍ,72.55,4482
healthy.63.jpg,healthy,healthy,SÍ,55.29,4482
healthy.64.jpg,healthy,aphid,NO,65.88,4481
healthy.65.jpg,healthy,aphid,NO,63.14,4482
healthy.66.jpg,healthy,aphid,NO,55.29,4483
healthy.67.jpg,healthy,aphid,NO,63.92,4483
healthy.68.jpg,healthy,healthy,SÍ,72.94,4482
healthy.69.jpg,healthy,healthy,SÍ,61.57,4483
healthy.70.jpg,healthy,healthy,SÍ,54.51,4482
healthy.71.jpg,healthy,healthy,SÍ,71.76,4483
healthy.72.jpg,healthy,aphid,NO,66.27,4480
healthy.73.jpg,healthy,healthy,SÍ,56.86,4480
healthy.74.jpg,healthy,healthy,SÍ,65.88,4481
healthy.75.jpg,healthy,healthy,SÍ,61.96,4481
healthy.76.jpg,healthy,aphid,NO,67.45,4481
healthy.77.jpg,healthy,healthy,SÍ,60.78,4481
healthy.78.jpg,healthy,aphid,NO,60.78,4481
healthy.79.jpg,healthy,aphid,NO,54.12,4481
healthy.80.jpg,healthy,healthy,SÍ,55.29,4482
healthy.81.jpg,healthy,aphid,NO,53.73,4482
healthy.82.jpg,healthy,healthy,SÍ,62.35,4485
healthy.83.jpg,healthy,healthy,SÍ,65.88,4482
healthy.84.jpg,healthy,healthy,SÍ,70.59,4483
healthy.85.jpg,healthy,aphid,NO,54.9,4483
healthy.86.jpg,healthy,healthy,SÍ,58.43,4482
healthy.87.jpg,healthy,healthy,SÍ,62.75,4482
healthy.88.jpg,healthy,healthy,SÍ,60.39,4481
healthy.89.jpg,healthy,healthy,SÍ,58.82,4481
healthy.90.jpg,healthy,aphid,NO,65.49,4482
healthy.91.jpg,healthy,aphid,NO,63.53,4483
healthy.92.jpg,healthy,aphid,NO,55.29,4482
healthy.93.jpg,healthy,aphid,NO,52.16,4482
healthy.94.jpg,healthy,aphid,NO,62.75,4482
healthy.95.jpg,healthy,healthy,SÍ,61.18,4484
healthy.96.jpg,healthy,healthy,SÍ,63.14,4483
healthy.97.jpg,healthy,healthy,SÍ,63.14,4480
healthy.98.jpg,healthy,aphid,NO,56.47,4485
healthy.99.jpg,healthy,healthy,SÍ,64.71,4484

RESUMEN,,,,,,
Accuracy Global,60.15%,,,,,
Acc Aphid,56.72%,,,,,
Acc Healthy,63.64%,,,,,
