Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
healthy.49.jpg,healthy,healthy,SÍ,62.75,4482
healthy.50.jpg,healthy,healthy,SÍ,58.43,4484
healthy.52.jpg,healthy,healthy,SÍ,61.18,4483
healthy.53.jpg,healthy,aphid,NO,60.78,4483
healthy.54.jpg,healthy,healthy,SÍ,63.53,4484
healthy.55.jpg,healthy,healthy,SÍ,65.88,4482
healthy.56.jpg,healthy,healthy,SÍ,58.43,4482
healthy.57.jpg,healthy,healthy,SÍ,58.82,4483
healthy.58.jpg,healthy,healthy,SÍ,64.31,4481
healthy.59.jpg,healthy,healthy,SÍ,61.96,4483
healthy.60.jpg,healthy,aphid,NO,78.82,4483
healthy.61.jpg,healthy,aphid,NO,83.53,4483
healthy.62.jpg,healthy,aphid,NO,61.18,4481
healthy.63.jpg,healthy,aphid,NO,69.02,4481
healthy.64.jpg,healthy,aphid,NO,57.25,4479
healthy.65.jpg,healthy,aphid,NO,59.61,4483
healthy.66.jpg,healthy,healthy,SÍ,63.14,4485
healthy.67.jpg,healthy,healthy,SÍ,69.41,4483
healthy.68.jpg,healthy,aphid,NO,58.43,4482
healthy.69.jpg,healthy,healthy,SÍ,60.0,4483
healthy.70.jpg,healthy,healthy,SÍ,65.88,4485
healthy.71.jpg,healthy,healthy,SÍ,60.78,4482
healthy.72.jpg,healthy,healthy,SÍ,60.78,4481
healthy.73.jpg,healthy,healthy,SÍ,69.41,4479
healthy.74.jpg,healthy,healthy,SÍ,60.39,4479
healthy.75.jpg,healthy,healthy,SÍ,66.27,4480
healthy.76.jpg,healthy,healthy,SÍ,59.61,4479
healthy.77.jpg,healthy,healthy,SÍ,60.78,4478
healthy.78.jpg,healthy,aphid,NO,65.49,4478
healthy.79.jpg,healthy,healthy,SÍ,62.35,4478
healthy.80.jpg,healthy,healthy,SÍ,65.88,4481
healthy.81.jpg,healthy,healthy,SÍ,60.39,4479
healthy.82.jpg,healthy,healthy,SÍ,60.0,4479
healthy.83.jpg,healthy,healthy,SÍ,65.49,4480
healthy.84.jpg,healthy,healthy,SÍ,67.06,4479
healthy.85.jpg,healthy,healthy,SÍ,58.43,4479
healthy.86.jpg,healthy,healthy,SÍ,61.18,4479
healthy.87.jpg,healthy,healthy,SÍ,63.14,4481
healthy.88.jpg,healthy,healthy,SÍ,66.27,4483
healthy.89.jpg,healthy,healthy,SÍ,65.1,4483
healthy.90.jpg,healthy,healthy,SÍ,57.65,4483
healthy.91.jpg,healthy,healthy,SÍ,59.22,4484
healthy.92.jpg,healthy,healthy,SÍ,56.86,4483
healthy.93.jpg,healthy,aphid,NO,62.35,4483
healthy.94.jpg,healthy,aphid,NO,59.22,4485
healthy.95.jpg,healthy,aphid,NO,57.25,4483
healthy.96.jpg,healthy,aphid,NO,59.22,4484
healthy.97.jpg,healthy,healthy,SÍ,62.35,4482
healthy.98.jpg,healthy,healthy,SÍ,61.18,4482
healthy.99.jpg,healthy,aphid,NO,57.25,4483

RESUMEN,,,,,,
Accuracy Global,64.66%,,,,,
Acc Aphid,58.21%,,,,,
Acc Healthy,71.21%,,,,,
