Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
healthy.64.jpg,healthy,aphid,NO,56.08,4484
healthy.65.jpg,healthy,aphid,NO,56.08,4485
healthy.66.jpg,healthy,healthy,SÍ,57.25,4484
healthy.67.jpg,healthy,healthy,SÍ,58.43,4483
healthy.68.jpg,healthy,healthy,SÍ,54.9,4485
healthy.69.jpg,healthy,healthy,SÍ,50.98,4483
healthy.70.jpg,healthy,aphid,NO,55.69,4485
healthy.71.jpg,healthy,healthy,SÍ,56.86,4484
healthy.72.jpg,healthy,aphid,NO,70.98,4485
healthy.73.jpg,healthy,healthy,SÍ,50.98,4484
healthy.74.jpg,healthy,healthy,SÍ,53.33,4485
healthy.75.jpg,healthy,healthy,SÍ,57.65,4485
healthy.76.jpg,healthy,healthy,SÍ,68.63,4484
healthy.77.jpg,healthy,healthy,SÍ,64.31,4484
healthy.78.jpg,healthy,healthy,SÍ,60.0,4484
healthy.79.jpg,healthy,healthy,SÍ,55.29,4484
healthy.80.jpg,healthy,healthy,SÍ,54.51,4484
healthy.81.jpg,healthy,healthy,SÍ,55.69,4485
healthy.82.jpg,healthy,healthy,SÍ,66.27,4485
healthy.83.jpg,healthy,healthy,SÍ,75.69,4485
healthy.84.jpg,healthy,healthy,SÍ,50.98,4484
healthy.85.jpg,healthy,healthy,SÍ,58.04,4484
healthy.86.jpg,healthy,healthy,SÍ,56.08,4484
healthy.87.jpg,healthy,aphid,NO,70.59,4485
healthy.88.jpg,healthy,aphid,NO,63.92,4484
healthy.89.jpg,healthy,aphid,NO,61.96,4485
healthy.90.jpg,healthy,aphid,NO,56.08,4484
healthy.91.jpg,healthy,healthy,SÍ,54.9,4484
healthy.92.jpg,healthy,healthy,SÍ,58.04,4485
healthy.93.jpg,healthy,aphid,NO,57.65,4484
healthy.94.jpg,healthy,healthy,SÍ,55.69,4484
healthy.95.jpg,healthy,aphid,NO,53.73,4485
healthy.96.jpg,healthy,healthy,SÍ,56.47,4483
healthy.97.jpg,healthy,healthy,SÍ,62.35,4484
healthy.98.jpg,healthy,healthy,SÍ,60.39,4485
healthy.99.jpg,healthy,aphid,NO,69.41,4485

RESUMEN,,,,,,
Accuracy Global,62.41%,,,,,
Acc Aphid,58.21%,,,,,
Acc Healthy,66.67%,,,,,
