Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
aphid.77.jpg,aphid,aphid,SÍ,58.82,4485
aphid.78.jpg,aphid,aphid,SÍ,47.06,4484
aphid.79.jpg,aphid,aphid,SÍ,55.69,4488
aphid.80.jpg,aphid,aphid,SÍ,45.1,4486
aphid.81.jpg,aphid,aphid,SÍ,49.8,4485
aphid.82.jpg,aphid,aphid,SÍ,44.31,4485
aphid.83.jpg,aphid,aphid,SÍ,56.08,4485
aphid.84.jpg,aphid,aphid,SÍ,44.71,4485
aphid.85.jpg,aphid,healthy,NO,44.31,4485
aphid.86.jpg,aphid,aphid,SÍ,38.43,4485
aphid.87.jpg,aphid,aphid,SÍ,51.76,4484
aphid.88.jpg,aphid,aphid,SÍ,41.18,4485
aphid.89.jpg,aphid,healthy,NO,48.63,4484
aphid.90.jpg,aphid,healthy,NO,50.2,4486
aphid.91.jpg,aphid,aphid,SÍ,50.2,4484
aphid.92.jpg,aphid,aphid,SÍ,53.73,4484
aphid.93.jpg,aphid,aphid,SÍ,48.63,4484
aphid.94.jpg,aphid,aphid,SÍ,47.06,4484
aphid.95.jpg,aphid,aphid,SÍ,45.88,4486
aphid.96.jpg,aphid,healthy,NO,43.92,4484
aphid.97.jpg,aphid,aphid,SÍ,53.73,4484
aphid.98.jpg,aphid,aphid,SÍ,58.43,4488
aphid.99.jpg,aphid,healthy,NO,45.49,4484
healthy.100.jpg,healthy,aphid,NO,41.96,4485
healthy.101.jpg,healthy,aphid,NO,47.84,4484
healthy.35.jpg,healthy,healthy,SÍ,42.75,4486
healthy.36.jpg,healthy,aphid,NO,45.88,4485
healthy.37.jpg,healthy,healthy,SÍ,40.0,4484
healthy.38.jpg,healthy,aphid,NO,46.67,4484
healthy.39.jpg,healthy,healthy,SÍ,43.53,4484
healthy.40.jpg,healthy,healthy,SÍ,46.27,4484
healthy.41.jpg,healthy,aphid,NO,47.84,4486
healthy.42.jpg,healthy,aphid,NO,42.35,4486
healthy.43.jpg,healthy,aphid,NO,43.14,4486
healthy.44.jpg,healthy,healthy,SÍ,53.33,4484
healthy.45.jpg,healthy,aphid,NO,62.35,4485
healthy.46.jpg,healthy,healthy,SÍ,45.1,4485
healthy.47.jpg,healthy,aphid,NO,47.84,4484
healthy.48.jpg,healthy,aphid,NO,45.1,4484
healthy.49.jpg,healthy,healthy,SÍ,45.1,4487
healthy.50.jpg,healthy,healthy,SÍ,43.53,4486
healthy.52.jpg,healthy,healthy,SÍ,52.16,4485
healthy.53.jpg,healthy,healthy,SÍ,43.53,4485
healthy.54.jpg,healthy,healthy,SÍ,45.88,4485
healthy.55.jpg,healthy,healthy,SÍ,42.35,4485
healthy.56.jpg,healthy,healthy,SÍ,43.14,4486
healthy.57.jpg,healthy,aphid,NO,68.24,4486
healthy.58.jpg,healthy,healthy,SÍ,38.43,4485
healthy.59.jpg,healthy,aphid,NO,43.14,4487
healthy.60.jpg,healthy,aphid,NO,47.84,4485
healthy.61.jpg,healthy,aphid,NO,82.35,4484
healthy.62.jpg,healthy,aphid,NO,56.08,4485
healthy.63.jpg,healthy,aphid,NO,51.37,4485
healthy.64.jpg,healthy,aphid,NO,49.41,4486
healthy.65.jpg,healthy,aphid,NO,56.08,4487
healthy.66.jpg,healthy,healthy,SÍ,42.35,4485
healthy.67.jpg,healthy,healthy,SÍ,47.45,4484
healthy.68.jpg,healthy,healthy,SÍ,41.96,4485
healthy.69.jpg,healthy,healthy,SÍ,45.88,4484
healthy.70.jpg,healthy,healthy,SÍ,43.14,4485
healthy.71.jpg,healthy,aphid,NO,39.61,4484
healthy.72.jpg,healthy,aphid,NO,59.61,4485
healthy.73.jpg,healthy,aphid,NO,38.43,4487
healthy.74.jpg,healthy,aphid,NO,43.53,4485
healthy.75.jpg,healthy,healthy,SÍ,45.88,4485
healthy.76.jpg,healthy,healthy,SÍ,53.73,4484
healthy.77.jpg,healthy,healthy,SÍ,39.61,4485
healthy.78.jpg,healthy,aphid,NO,48.63,4485
healthy.79.jpg,healthy,healthy,SÍ,36.08,4484
healthy.80.jpg,healthy,healthy,SÍ,45.49,4484
healthy.81.jpg,healthy,aphid,NO,39.22,4485
healthy.82.jpg,healthy,healthy,SÍ,45.1,4485
healthy.83.jpg,healthy,healthy,SÍ,36.08,4484
healthy.84.jpg,healthy,aphid,NO,55.29,4484
healthy.85.jpg,healthy,aphid,NO,47.06,4485
healthy.86.jpg,healthy,healthy,SÍ,47.45,4484
healthy.87.jpg,healthy,aphid,NO,55.29,4484
healthy.88.jpg,healthy,healthy,SÍ,40.39,4485
healthy.89.jpg,healthy,healthy,SÍ,43.14,4484
healthy.90.jpg,healthy,aphid,NO,53.33,4484
healthy.91.jpg,healthy,healthy,SÍ,40.0,4484
healthy.92.jpg,healthy,aphid,NO,45.49,4485
healthy.93.jpg,healthy,healthy,SÍ,43.53,4484
healthy.94.jpg,healthy,aphid,NO,49.8,4485
healthy.95.jpg,healthy,healthy,SÍ,43.14,4485
healthy.96.jpg,healthy,healthy,SÍ,50.98,4484
healthy.97.jpg,healthy,healthy,SÍ,45.88,4484
healthy.98.jpg,healthy,healthy,SÍ,43.92,4485
healthy.99.jpg,healthy,aphid,NO,53.33,4484

RESUMEN,,,,,,
Accuracy Global,63.16%,,,,,
Acc Aphid,73.13%,,,,,
Acc Healthy,53.03%,,,,,
